tmc,date,hour,road,direction,state,county,start_latitude,start_longitude,end_latitude,end_longitude,tmc_length,road_order,f_system,thrulanes,MAADT,aadt,aadt_singl,aadt_combi,travel_time_all,travel_time_pass,travel_time_truck,speed_all,speed_pass,speed_truck,PCT_NOISE_AUTO,PCT_NOISE_MED_TRUCK,PCT_NOISE_HVY_TRUCK,PCT_NOISE_BUS,PCT_NOISE_MC
129+04132,2020-12-09,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.4,39.29,42.66,68.31877,68.51004,63.097973,0.053662464,0.0003824387,0.00044746618,7.275349e-05,1.545207e-05
129+04132,2020-12-09,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,38.53,38.27,40.59,69.8614,70.33602,66.315834,0.04177081,0.000263329,0.0003856579,7.404116e-05,1.3520561e-05
129+04132,2020-12-09,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,38.78,38.0,42.6,69.411026,70.83578,63.186844,0.030764427,0.00021117828,0.00032578115,4.571237e-05,9.013707e-06
129+04132,2020-12-09,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.29,39.4,38.45,68.51004,68.31877,70.00675,0.024828257,0.00015258919,0.00036698664,4.635621e-05,4.5068537e-06
129+04132,2020-12-09,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,36.06,36.06,,74.64669,74.64669,,0.018664813,0.00013649328,0.00037342502,2.3178105e-05,8.3698715e-06
129+04132,2020-12-09,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,37.34,35.99,41.39,72.08783,74.79188,65.03406,0.014775398,0.00012490423,0.0003856579,2.1246597e-05,1.0945216e-05
129+04132,2020-12-10,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,43.32,43.61,39.58,62.13665,61.72345,68.00807,0.0072199795,0.00019958924,0.00032256194,2.7684959e-05,1.15890525e-05
129+04132,2020-12-10,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.74,40.42,42.06,66.07166,66.59474,63.99809,0.0038585106,0.0002807126,0.00039531544,4.2493193e-05,5.15069e-06
129+04132,2020-12-10,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,41.14,40.44,43.91,65.42925,66.56181,61.301746,0.0027466053,0.00024594544,0.0003966031,3.605483e-05,5.15069e-06
129+04132,2020-12-10,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,41.17,41.17,42.73,65.38158,65.38158,62.99461,0.002874085,0.00018284949,0.00050026074,3.927401e-05,3.2191813e-06
129+04132,2020-12-10,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,38.89,38.89,,69.2147,69.2147,,0.006758349,0.00026075367,0.0007648774,4.3780863e-05,5.15069e-06
129+04132,2020-12-10,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.19,39.82,42.23,66.97585,67.59818,63.74046,0.020756636,0.00036119213,0.0011711381,5.0863062e-05,1.8671251e-05
129+04132,2020-12-10,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,41.01,40.98,41.5,65.636665,65.684715,64.86168,0.03792968,0.00066765817,0.0015168781,7.661651e-05,2.8328794e-05
129+04132,2020-12-10,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.57,40.57,41.11,66.348526,66.348526,65.477005,0.05536734,0.0009084529,0.0017100291,0.000101726124,3.090414e-05
129+04132,2020-12-10,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.97,39.88,42.07,67.3445,67.49648,63.982876,0.051313747,0.0010668366,0.0020860294,0.00012490423,2.9616467e-05
129+04132,2020-12-10,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.77,39.67,42.32,67.68317,67.85378,63.604904,0.04651974,0.0011434532,0.00243692,0.00011395902,2.1246597e-05
129+04132,2020-12-10,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.2,40.1,42.61,66.95919,67.126175,63.172016,0.051320188,0.0012509738,0.0024188927,0.00012876725,3.6698664e-05
129+04132,2020-12-10,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,42.09,42.15,42.53,63.952473,63.86144,63.290844,0.05506989,0.0013932616,0.0024079476,0.00013391794,4.828772e-05
129+04132,2020-12-10,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.57,40.41,42.04,66.348526,66.61122,64.028534,0.061933182,0.0013340287,0.0021793856,0.00013584945,3.8630173e-05
129+04132,2020-12-10,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.82,40.82,43.91,65.94218,65.94218,61.301746,0.06941971,0.0012426039,0.0020570569,0.00011138367,3.9917846e-05
129+04132,2020-12-10,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,88.47,88.42,44.86,30.425676,30.442883,60.00356,0.07926783,0.0010056722,0.0016868509,0.000101726124,5.6013752e-05
129+04132,2020-12-10,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,47.89,47.95,52.65,56.207134,56.136803,51.125538,0.07865103,0.0008440693,0.0012039738,0.000103657636,4.828772e-05
129+04132,2020-12-10,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,43.51,43.46,43.42,61.86531,61.936485,61.99354,0.073954895,0.00072817877,0.0008839872,0.00010687682,2.9616467e-05
129+04132,2020-12-10,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,42.43,42.37,50.52,63.44001,63.529846,53.28107,0.06627522,0.0004906032,0.00057623343,0.00011138367,2.7041122e-05
129+04132,2020-12-10,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.36,40.25,44.86,66.69375,66.876015,60.00356,0.053662464,0.0003824387,0.00044746618,7.275349e-05,1.545207e-05
129+04132,2020-12-10,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,38.43,38.43,,70.04318,70.04318,,0.04177081,0.000263329,0.0003856579,7.404116e-05,1.3520561e-05
129+04132,2020-12-10,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,37.66,37.58,38.45,71.475296,71.62745,70.00675,0.030764427,0.00021117828,0.00032578115,4.571237e-05,9.013707e-06
129+04132,2020-12-10,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,37.7,37.61,40.78,71.39946,71.57032,66.00686,0.024828257,0.00015258919,0.00036698664,4.635621e-05,4.5068537e-06
129+04132,2020-12-10,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,42.08,42.02,41.41,63.96767,64.05901,65.00265,0.018664813,0.00013649328,0.00037342502,2.3178105e-05,8.3698715e-06
129+04132,2020-12-10,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.5,38.39,44.86,68.14581,70.116165,60.00356,0.014775398,0.00012490423,0.0003856579,2.1246597e-05,1.0945216e-05
129+04132,2020-12-11,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,41.55,41.4,42.73,64.78362,65.01835,62.99461,0.0072199795,0.00019958924,0.00032256194,2.7684959e-05,1.15890525e-05
129+04132,2020-12-11,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,41.95,42.05,41.74,64.1659,64.013306,64.48873,0.0038585106,0.0002807126,0.00039531544,4.2493193e-05,5.15069e-06
129+04132,2020-12-11,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,41.17,39.66,44.64,65.38158,67.870895,60.299274,0.0027466053,0.00024594544,0.0003966031,3.605483e-05,5.15069e-06
129+04132,2020-12-11,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,41.35,41.67,38.45,65.09697,64.59706,70.00675,0.002874085,0.00018284949,0.00050026074,3.927401e-05,3.2191813e-06
129+04132,2020-12-11,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,38.9,38.82,39.58,69.19691,69.33951,68.00807,0.006758349,0.00026075367,0.0007648774,4.3780863e-05,5.15069e-06
129+04132,2020-12-11,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,41.72,41.72,40.99,64.519646,64.519646,65.66869,0.020756636,0.00036119213,0.0011711381,5.0863062e-05,1.8671251e-05
129+04132,2020-12-11,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.34,40.25,41.0,66.726814,66.876015,65.65267,0.03792968,0.00066765817,0.0015168781,7.661651e-05,2.8328794e-05
129+04132,2020-12-11,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,38.98,38.94,44.86,69.05489,69.125824,60.00356,0.05536734,0.0009084529,0.0017100291,0.000101726124,3.090414e-05
129+04132,2020-12-11,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.21,40.06,44.45,66.94254,67.1932,60.557022,0.051313747,0.0010668366,0.0020860294,0.00012490423,2.9616467e-05
129+04132,2020-12-11,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.64,39.59,42.03,67.905136,67.9909,64.04377,0.04651974,0.0011434532,0.00243692,0.00011395902,2.1246597e-05
129+04132,2020-12-11,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.65,39.59,41.83,67.88801,67.9909,64.349976,0.051320188,0.0012509738,0.0024188927,0.00012876725,3.6698664e-05
129+04132,2020-12-11,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.32,39.32,42.22,68.45777,68.45777,63.755558,0.05506989,0.0013932616,0.0024079476,0.00013391794,4.828772e-05
129+04132,2020-12-11,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.86,39.76,43.19,67.53035,67.70019,62.323677,0.061933182,0.0013340287,0.0021793856,0.00013584945,3.8630173e-05
129+04132,2020-12-11,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,40.27,40.27,40.78,66.842804,66.842804,66.00686,0.06941971,0.0012426039,0.0020570569,0.00011138367,3.9917846e-05
129+04132,2020-12-11,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,45.31,45.26,44.32,59.407627,59.473255,60.73465,0.07926783,0.0010056722,0.0016868509,0.000101726124,5.6013752e-05
129+04132,2020-12-11,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,65.4,65.41,81.72,41.158405,41.15211,32.938812,0.07865103,0.0008440693,0.0012039738,0.000103657636,4.828772e-05
129+04132,2020-12-11,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,43.63,43.63,45.49,61.695156,61.695156,59.172558,0.073954895,0.00072817877,0.0008839872,0.00010687682,2.9616467e-05
129+04132,2020-12-11,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,104.52,101.89,304.43,25.753536,26.418291,8.841966,0.06627522,0.0004906032,0.00057623343,0.00011138367,2.7041122e-05
129+04132,2020-12-11,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,38.84,38.84,,69.3038,69.3038,,0.053662464,0.0003824387,0.00044746618,7.275349e-05,1.545207e-05
129+04132,2020-12-11,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.22,38.91,42.1,68.63232,69.17912,63.937283,0.04177081,0.000263329,0.0003856579,7.404116e-05,1.3520561e-05
129+04132,2020-12-11,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,39.0,38.95,43.42,69.01948,69.10808,61.99354,0.030764427,0.00021117828,0.00032578115,4.571237e-05,9.013707e-06
129+04132,2020-12-11,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,38.2,38.09,44.86,70.46491,70.6684,60.00356,0.024828257,0.00015258919,0.00036698664,4.635621e-05,4.5068537e-06
129+04132,2020-12-11,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,38.24,38.17,40.18,70.391205,70.520294,66.99252,0.018664813,0.00013649328,0.00037342502,2.3178105e-05,8.3698715e-06
129+04132,2020-12-11,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,101471.3083882291,91660.5,4803,6097,37.81,38.17,42.73,71.191734,70.520294,62.99461,0.014775398,0.00012490423,0.0003856579,2.1246597e-05,1.0945216e-05
129+04132,2020-12-12,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,37.0,36.66,44.86,72.75026,73.42497,60.00356,0.012636523,0.00020455885,0.00024466842,2.6071226e-05,8.021916e-06
129+04132,2020-12-12,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,38.3,38.3,,70.28093,70.28093,,0.0074483487,0.00029881636,0.00024466842,4.010958e-05,1.0027395e-05
129+04132,2020-12-12,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,39.91,39.91,,67.44574,67.44574,,0.004861281,0.00024065748,0.00025068488,2.4065748e-05,1.0027395e-05
129+04132,2020-12-12,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,37.34,37.34,,72.08783,72.08783,,0.0040270016,0.00018851503,0.00028076707,3.6098623e-05,4.010958e-06
129+04132,2020-12-12,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,40.03,39.95,41.2,67.24356,67.37821,65.33397,0.0053265523,0.00012233421,0.00039909032,4.010958e-05,6.016437e-06
129+04132,2020-12-12,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,41.43,41.44,41.41,64.97127,64.95559,65.00265,0.010558846,0.00018851503,0.00058961083,3.4093144e-05,4.010958e-06
129+04132,2020-12-12,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,40.67,40.73,40.19,66.18539,66.08788,66.97585,0.02030347,0.00033290952,0.0005174136,2.4065748e-05,1.0027395e-05
129+04132,2020-12-12,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,39.6,39.6,,67.973724,67.973724,,0.032414556,0.00045123277,0.00060565467,4.6126017e-05,4.010958e-06
129+04132,2020-12-12,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,39.29,39.29,,68.51004,68.51004,,0.03805196,0.00035898073,0.0007380163,6.818629e-05,1.6043832e-05
129+04132,2020-12-12,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,37.54,37.54,,71.70377,71.70377,,0.048867505,0.0003930739,0.0006959012,7.219725e-05,2.005479e-05
129+04132,2020-12-12,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,38.39,38.39,,70.116165,70.116165,,0.06562729,0.0004211506,0.0006497752,6.216985e-05,2.005479e-05
129+04132,2020-12-12,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,38.07,37.93,46.04,70.70553,70.96651,58.46567,0.07535387,0.0004873314,0.0006016437,7.019177e-05,2.4065748e-05
129+04132,2020-12-12,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,39.84,39.84,,67.56425,67.56425,,0.08182755,0.0005134026,0.00051139714,9.0246554e-05,1.8049312e-05
129+04132,2020-12-12,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,40.82,40.76,45.4,65.94218,66.039246,59.28986,0.08376484,0.00044120537,0.00053746835,6.618081e-05,1.6043832e-05
129+04132,2020-12-12,14,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,45.75,45.65,45.62,58.836277,58.96516,59.003937,0.08102135,0.0004211506,0.00042716702,7.420272e-05,2.005479e-05
129+04132,2020-12-12,15,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,41.81,41.71,47.22,64.38076,64.53511,57.00465,0.07592342,0.000381041,0.0002867835,8.021916e-05,1.8049312e-05
129+04132,2020-12-12,16,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,43.4,43.4,,62.02211,62.02211,,0.06887617,0.00026472323,0.0003148602,5.214245e-05,2.2060269e-05
129+04132,2020-12-12,17,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,44.7,44.1,50.79,60.218334,61.037632,52.997826,0.06026063,0.00022661913,0.00034895333,6.016437e-05,1.4038353e-05
129+04132,2020-12-12,18,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,42.1,42.01,43.42,63.937283,64.07426,61.99354,0.05062631,0.00016043831,0.00026071226,5.0136976e-05,2.005479e-05
129+04132,2020-12-12,19,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,39.33,39.28,40.78,68.44037,68.52748,66.00686,0.045337863,0.00015442188,0.00025068488,5.615341e-05,1.2032874e-05
129+04132,2020-12-12,20,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,39.67,39.62,41.41,67.85378,67.939415,65.00265,0.036447573,0.00011832326,0.00021659172,5.414793e-05,2.005479e-05
129+04132,2020-12-12,21,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,38.33,38.33,42.73,70.22592,70.22592,62.99461,0.030609626,0.00012032874,0.0002466739,5.414793e-05,1.6043832e-05
129+04132,2020-12-12,22,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,38.2,38.2,,70.46491,70.46491,,0.023823084,0.00013637258,0.00025469583,2.2060269e-05,1.0027395e-05
129+04132,2020-12-12,23,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,41.92,41.92,,64.21182,64.21182,,0.017979119,0.000102279424,0.00026873418,2.2060269e-05,6.016437e-06
129+04132,2020-12-13,0,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,41.45,41.54,41.21,64.93992,64.79922,65.318115,0.012636523,0.00020455885,0.00024466842,2.6071226e-05,8.021916e-06
129+04132,2020-12-13,1,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,42.48,42.48,,63.365337,63.365337,,0.0074483487,0.00029881636,0.00024466842,4.010958e-05,1.0027395e-05
129+04132,2020-12-13,2,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,,,,,,,0.004861281,0.00024065748,0.00025068488,2.4065748e-05,1.0027395e-05
129+04132,2020-12-13,3,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,38.25,38.25,,70.3728,70.3728,,0.0040270016,0.00018851503,0.00028076707,3.6098623e-05,4.010958e-06
129+04132,2020-12-13,4,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,36.62,36.62,,73.50518,73.50518,,0.0053265523,0.00012233421,0.00039909032,4.010958e-05,6.016437e-06
129+04132,2020-12-13,5,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,40.4,38.93,44.86,66.627716,69.14358,60.00356,0.010558846,0.00018851503,0.00058961083,3.4093144e-05,4.010958e-06
129+04132,2020-12-13,6,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,38.42,38.42,,70.06142,70.06142,,0.02030347,0.00033290952,0.0005174136,2.4065748e-05,1.0027395e-05
129+04132,2020-12-13,7,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,37.33,36.89,41.41,72.10714,72.967186,65.00265,0.032414556,0.00045123277,0.00060565467,4.6126017e-05,4.010958e-06
129+04132,2020-12-13,8,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,37.65,37.47,39.58,71.49428,71.83772,68.00807,0.03805196,0.00035898073,0.0007380163,6.818629e-05,1.6043832e-05
129+04132,2020-12-13,9,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,36.25,36.25,42.74,74.25544,74.25544,62.97987,0.048867505,0.0003930739,0.0006959012,7.219725e-05,2.005479e-05
129+04132,2020-12-13,10,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,35.75,35.75,,75.293976,75.293976,,0.06562729,0.0004211506,0.0006497752,6.216985e-05,2.005479e-05
129+04132,2020-12-13,11,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,36.73,36.73,,73.28504,73.28504,,0.07535387,0.0004873314,0.0006016437,7.019177e-05,2.4065748e-05
129+04132,2020-12-13,12,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,36.89,36.89,40.18,72.967186,72.967186,66.99252,0.08182755,0.0005134026,0.00051139714,9.0246554e-05,1.8049312e-05
129+04132,2020-12-13,13,I-93,NB,25,17,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,8,72387.17282169587,91660.5,4803,6097,37.73,37.6,40.79,71.34269,71.58935,65.99068,0.08376484,0.00044120537,0.00053746835,6.618081e-05,1.6043832e-05
